V_02_Temp,T_01_Reboiler,T_02_Condenser,T_02_Reboiler,T_03_Reboiler,Revenue,SG_C1,LPG_C2,LPG_C5,NG_RVP,T_01_Stage1_Temperature,T_01_Stage11_Temperature,T_02_Stage1_Temperature,T_02_Stage21_Temperature,T_03_Stage1_Temperature,T_03_Stage6_Temperature
-30.28370239492475,61.365226739283145,3.248584829784649,9.870601830142492,63.06767220009594,-655.7882107215783,83.190994723141,9.67055034270475,1.0765631399415274,58.372941006598204,16.202408237545,67.283367163496,38.738029530961,149.34898248980602,91.90704658471503,154.37590216497705
-18.859823018192188,60.88895644036695,3.7110581171129944,14.531692393708964,49.49951927172665,-622.296302870829,81.0250225563921,0.74773597534742,8.86098140159019,36.8523096947796,26.080049317110024,91.136397907922,59.29244694255101,160.26466415437403,105.36840314013,192.971023277114
-23.9306199645153,68.42877455532232,2.0704970876436333,14.208328111728859,63.4399858496962,-641.8170914963428,82.2434750767847,11.1301893367033,0.02526408719566463,72.86181049900651,16.280397865855036,68.10945015436101,36.95967140709604,139.89034462254602,91.632039194713,153.32418057232604
-24.959330784156307,73.79991226135945,3.1408761137104904,20.91118108689153,56.581938675356646,-647.8163677455287,82.6226311303629,15.4163017143332,0.005824115371918096,109.597711738328,13.67037315163003,63.41997129908805,28.805057261990044,124.38944496332704,97.53091433595,172.29127421452904
-31.63722069872448,60.54566266946245,4.054387827675475,25.05030374133659,60.91926252166527,-663.7095349423121,83.4080777871159,11.6883345567502,0.001777177078471705,154.452740530395,16.056125988501037,67.05813581686203,31.62857920502205,112.36234468475203,93.62449740616205,160.346762469878
-27.30987914529848,64.72427956095844,3.449879883555244,18.199253528385064,45.40724502304563,-648.8301965558445,82.6672319232195,8.64023993985691,0.017187694571551528,63.324336044832805,17.987431790439018,74.16783258241702,40.332946758234016,147.15475098903505,111.24081659726403,204.46059974376504
-22.596915037924333,60.84069168614005,2.4599211403062844,18.755239561030585,54.301108571684345,-635.0261040935628,81.6850287501344,3.1645750262621,0.04180358224778676,65.1786134683273,20.99932917817705,82.97219959720502,49.56256244346605,142.34785799327602,99.76405683878102,178.83966217136003
-32.1690992634403,71.56884951790977,2.440778320065438,11.028656861959803,61.75056507100602,-665.1175634118913,84.0173360034378,16.949333454853598,0.009170311664729452,72.0075741968528,11.664974653617037,55.59896142344701,26.657052184318047,139.478051499162,92.93586423231602,158.05201662867802
-32.694360918711865,62.643958769966055,0.9104185716277055,22.665689316941776,54.014597032623136,-665.9210772242527,83.6807248586519,12.990328842445201,0.04971957642981782,140.027534346283,15.605792429445046,65.58952838190902,30.91633826729702,117.48105356452902,100.057913229517,179.67719355126803
-25.204929325600194,72.51904402391521,3.9612265938382025,12.045848125373695,52.15857314104668,-644.6947108179584,82.60795581406441,12.795879272636098,3.407760793176441,45.373441338820605,14.875706594647,65.972926926978,35.433145379476,153.425650212356,102.07081858758204,185.16582386496702
-19.524181054204107,68.40850665118495,2.237481435038627,16.213570621059823,54.76980386230554,-627.9611307689482,81.3620003639754,7.0263918123236095,2.3739346612364973,49.6351028581117,19.519333774784002,78.72778838965104,45.711258074154046,150.74471590917102,99.29120186561005,177.473965608652
-31.61544988988552,65.99998226449775,4.039977503224789,20.546210618892804,48.033750298792114,-662.9452377261432,83.5882757222074,13.5674305433241,0.0037167771336917782,111.413406925103,15.484815775002005,65.47726123838504,31.22239477051403,127.804789906086,107.38825992350803,197.14182364896004
-20.747348866406323,65.97741826796279,2.889424660314713,18.626997260175045,50.330465517800064,-630.6584639519474,81.4937428786465,5.38463965198321,1.0674522131852402,51.3298462702326,20.425686359051042,81.83244863137702,47.515380857416005,150.39349150885204,104.281186873953,190.55336186568604
-25.198100257176563,69.72170045300226,1.328208035166233,22.29017004017816,46.87950268933806,-646.1581589353873,82.4675580961464,11.765022265524,0.05701084473637491,95.0072172214356,16.897233739669048,71.05346810257402,35.10671009714105,133.67781907311604,109.05270304750002,200.37284430092103
-28.769182266980337,64.1315429165613,0.9138679823293223,24.026550121595,52.678567985767565,-655.730907795097,82.97426333720121,11.1786057137289,0.08399619013276349,130.953986661485,16.852854341571003,69.730827629646,34.05047706787104,120.12792566595004,101.48552093041701,183.6212687364
-27.86842394452202,64.35254281011187,3.4364174271615724,24.94368567392288,45.23392458500193,-652.3116976366255,82.7588003035009,9.51743308845818,0.006449524208448919,116.11321013273499,17.869086704221047,73.80412120523005,36.965706750941024,128.12519382753004,111.50234837284103,204.94104504936803
-19.263893052359393,74.18039903799396,2.662792730145992,25.396933692805046,53.29491993004768,-630.9987877757986,81.48231798952679,12.1304685618099,0.01542514634677611,98.7292064469663,16.779681514809,72.95317540511701,35.085653356959995,128.90098225232504,100.81478551100804,181.79197673974102
-25.86109659107193,62.02196366573415,3.1384823098000583,23.40282513271405,46.89038312448406,-644.9803258027179,82.2911165074545,5.7696702891996905,0.012229174119325928,96.36864476697829,19.454567760196028,79.35549345536805,43.46039262149202,133.209743540298,109.036957230881,200.34302022785704
-32.36363454369474,67.31148410415483,4.394938817851846,17.572873067263814,61.364298015792855,-666.3910875453386,83.864397949248,16.0428557873943,0.002100154580258448,121.586516975276,13.58796307390702,59.23626034005201,27.24004661416501,119.89887017940305,93.25256235194604,159.12075205952902
